img_slice_id,x,y,w,h,contours
bb_181_144,NA,NA,NA,NA,0
bb_181_145,NA,NA,NA,NA,0
bb_181_146,NA,NA,NA,NA,0
bb_181_147,NA,NA,NA,NA,0
bb_181_148,NA,NA,NA,NA,0
bb_181_149,NA,NA,NA,NA,0
bb_181_150,NA,NA,NA,NA,0
bb_181_151,NA,NA,NA,NA,0
bb_181_152,NA,NA,NA,NA,0
bb_181_153,NA,NA,NA,NA,0
bb_181_154,NA,NA,NA,NA,0
bb_182_0,NA,NA,NA,NA,0
bb_182_1,NA,NA,NA,NA,0
bb_182_2,NA,NA,NA,NA,0
bb_182_3,NA,NA,NA,NA,0
bb_182_4,NA,NA,NA,NA,0
bb_182_5,NA,NA,NA,NA,0
bb_182_6,NA,NA,NA,NA,0
bb_182_7,NA,NA,NA,NA,0
bb_182_8,NA,NA,NA,NA,0
bb_182_9,NA,NA,NA,NA,0
bb_182_10,NA,NA,NA,NA,0
bb_182_11,NA,NA,NA,NA,0
bb_182_12,NA,NA,NA,NA,0
bb_182_13,NA,NA,NA,NA,0
bb_182_14,NA,NA,NA,NA,0
bb_182_15,NA,NA,NA,NA,0
bb_182_16,NA,NA,NA,NA,0
bb_182_17,NA,NA,NA,NA,0
bb_182_18,NA,NA,NA,NA,0
bb_182_19,NA,NA,NA,NA,0
bb_182_20,NA,NA,NA,NA,0
bb_182_21,NA,NA,NA,NA,0
bb_182_22,NA,NA,NA,NA,0
bb_182_23,NA,NA,NA,NA,0
bb_182_24,NA,NA,NA,NA,0
bb_182_25,NA,NA,NA,NA,0
bb_182_26,NA,NA,NA,NA,0
bb_182_27,NA,NA,NA,NA,0
bb_182_28,NA,NA,NA,NA,0
bb_182_29,NA,NA,NA,NA,0
bb_182_30,NA,NA,NA,NA,0
bb_182_31,NA,NA,NA,NA,0
bb_182_32,NA,NA,NA,NA,0
bb_182_33,NA,NA,NA,NA,0
bb_182_34,NA,NA,NA,NA,0
bb_182_35,NA,NA,NA,NA,0
bb_182_36,NA,NA,NA,NA,0
bb_182_37,NA,NA,NA,NA,0
bb_182_38,NA,NA,NA,NA,0
bb_182_39,NA,NA,NA,NA,0
bb_182_40,NA,NA,NA,NA,0
bb_182_41,NA,NA,NA,NA,0
bb_182_42,NA,NA,NA,NA,0
bb_182_43,NA,NA,NA,NA,0
bb_182_44,NA,NA,NA,NA,0
bb_182_45,NA,NA,NA,NA,0
bb_182_46,NA,NA,NA,NA,0
bb_182_47,NA,NA,NA,NA,0
bb_182_48,NA,NA,NA,NA,0
bb_182_49,NA,NA,NA,NA,0
bb_182_50,NA,NA,NA,NA,0
bb_182_51,NA,NA,NA,NA,0
bb_182_52,NA,NA,NA,NA,0
bb_182_53,NA,NA,NA,NA,0
bb_182_54,NA,NA,NA,NA,0
bb_182_55,NA,NA,NA,NA,0
bb_182_56,NA,NA,NA,NA,0
bb_182_57,NA,NA,NA,NA,0
bb_182_58,NA,NA,NA,NA,0
bb_182_59,NA,NA,NA,NA,0
bb_182_60,NA,NA,NA,NA,0
bb_182_61,NA,NA,NA,NA,0
bb_182_62,NA,NA,NA,NA,0
bb_182_63,NA,NA,NA,NA,0
bb_182_64,109,147,5,4,1
bb_182_65,105,147,10,5,1
bb_182_66,102,147,17,6,1
bb_182_67,103,146,18,8,1
bb_182_68,101,146,22,8,1
bb_182_69,89,132,4,3,2
bb_182_69,101,145,23,9,2
bb_182_70,88,131,6,6,2
bb_182_70,98,143,27,14,2
bb_182_71,87,130,8,7,2
bb_182_71,98,143,29,16,2
bb_182_72,87,132,7,5,3
bb_182_72,107,162,9,6,3
bb_182_72,97,142,31,17,3
bb_182_73,87,133,5,4,2
bb_182_73,97,140,31,28,2
bb_182_74,86,133,5,4,3
bb_182_74,100,154,18,14,3
bb_182_74,96,137,33,17,3
bb_182_75,85,134,7,4,2
bb_182_75,96,136,34,32,2
bb_182_76,83,133,8,5,2
bb_182_76,96,135,34,34,2
bb_182_77,83,133,8,6,2
bb_182_77,95,135,35,34,2
bb_182_78,83,132,9,7,2
bb_182_78,95,134,35,36,2
bb_182_79,83,132,9,7,2
bb_182_79,95,134,38,36,2
bb_182_80,82,133,9,6,2
bb_182_80,95,133,38,37,2
bb_182_81,82,133,9,6,2
bb_182_81,95,132,39,38,2
bb_182_82,83,133,12,6,2
bb_182_82,95,132,40,38,2
bb_182_83,83,132,52,38,1
bb_182_84,83,132,53,38,1
bb_182_85,83,131,53,39,1
bb_182_86,84,130,53,39,1
bb_182_87,84,130,57,39,1
bb_182_88,85,130,56,39,1
bb_182_89,86,130,56,39,1
bb_182_90,87,130,55,38,1
bb_182_91,89,130,51,37,1
bb_182_92,90,129,47,38,1
bb_182_93,91,128,45,39,1
bb_182_94,91,126,45,40,1
bb_182_95,91,126,44,39,1
bb_182_96,91,126,44,39,1
bb_182_97,92,126,43,38,1
bb_182_98,92,126,43,37,1
bb_182_99,92,127,43,37,1
bb_182_100,92,127,43,38,1
bb_182_101,92,127,42,38,1
bb_182_102,92,127,42,39,1
bb_182_103,91,128,42,37,1
bb_182_104,90,129,43,36,1
bb_182_105,89,130,44,35,1
bb_182_106,88,130,44,35,1
bb_182_107,88,130,44,35,1
bb_182_108,88,131,43,34,1
bb_182_109,87,132,44,31,1
bb_182_110,87,132,43,31,1
bb_182_111,88,147,18,14,2
bb_182_111,107,132,23,22,2
bb_182_112,88,148,17,13,2
bb_182_112,110,132,19,22,2
bb_182_113,91,149,10,10,2
bb_182_113,114,133,15,20,2
bb_182_114,90,150,11,9,2
bb_182_114,115,136,12,17,2
bb_182_115,91,150,10,7,2
bb_182_115,116,139,11,13,2
bb_182_116,119,146,7,5,2
bb_182_116,91,151,9,6,2
bb_182_117,NA,NA,NA,NA,0
bb_182_118,NA,NA,NA,NA,0
bb_182_119,NA,NA,NA,NA,0
bb_182_120,NA,NA,NA,NA,0
bb_182_121,NA,NA,NA,NA,0
bb_182_122,NA,NA,NA,NA,0
bb_182_123,NA,NA,NA,NA,0
bb_182_124,NA,NA,NA,NA,0
bb_182_125,NA,NA,NA,NA,0
bb_182_126,NA,NA,NA,NA,0
bb_182_127,NA,NA,NA,NA,0
bb_182_128,NA,NA,NA,NA,0
bb_182_129,NA,NA,NA,NA,0
bb_182_130,NA,NA,NA,NA,0
bb_182_131,NA,NA,NA,NA,0
bb_182_132,NA,NA,NA,NA,0
bb_182_133,NA,NA,NA,NA,0
bb_182_134,NA,NA,NA,NA,0
bb_182_135,NA,NA,NA,NA,0
bb_182_136,NA,NA,NA,NA,0
bb_182_137,NA,NA,NA,NA,0
bb_182_138,NA,NA,NA,NA,0
bb_182_139,NA,NA,NA,NA,0
bb_182_140,NA,NA,NA,NA,0
bb_182_141,NA,NA,NA,NA,0
bb_182_142,NA,NA,NA,NA,0
bb_182_143,NA,NA,NA,NA,0
bb_182_144,NA,NA,NA,NA,0
bb_182_145,NA,NA,NA,NA,0
bb_182_146,NA,NA,NA,NA,0
bb_182_147,NA,NA,NA,NA,0
bb_182_148,NA,NA,NA,NA,0
bb_182_149,NA,NA,NA,NA,0
bb_182_150,NA,NA,NA,NA,0
bb_182_151,NA,NA,NA,NA,0
bb_182_152,NA,NA,NA,NA,0
bb_182_153,NA,NA,NA,NA,0
bb_182_154,NA,NA,NA,NA,0
bb_183_0,NA,NA,NA,NA,0
bb_183_1,NA,NA,NA,NA,0
bb_183_2,NA,NA,NA,NA,0
bb_183_3,NA,NA,NA,NA,0
bb_183_4,NA,NA,NA,NA,0
bb_183_5,NA,NA,NA,NA,0
bb_183_6,NA,NA,NA,NA,0
bb_183_7,NA,NA,NA,NA,0
bb_183_8,NA,NA,NA,NA,0
bb_183_9,NA,NA,NA,NA,0
bb_183_10,NA,NA,NA,NA,0
bb_183_11,NA,NA,NA,NA,0
bb_183_12,NA,NA,NA,NA,0
bb_183_13,NA,NA,NA,NA,0
bb_183_14,NA,NA,NA,NA,0
bb_183_15,NA,NA,NA,NA,0
bb_183_16,NA,NA,NA,NA,0
bb_183_17,NA,NA,NA,NA,0
bb_183_18,NA,NA,NA,NA,0
bb_183_19,NA,NA,NA,NA,0
bb_183_20,NA,NA,NA,NA,0
bb_183_21,NA,NA,NA,NA,0
bb_183_22,NA,NA,NA,NA,0
bb_183_23,NA,NA,NA,NA,0
bb_183_24,NA,NA,NA,NA,0
bb_183_25,NA,NA,NA,NA,0
bb_183_26,NA,NA,NA,NA,0
bb_183_27,NA,NA,NA,NA,0
bb_183_28,NA,NA,NA,NA,0
bb_183_29,NA,NA,NA,NA,0
bb_183_30,NA,NA,NA,NA,0
bb_183_31,NA,NA,NA,NA,0
bb_183_32,NA,NA,NA,NA,0
bb_183_33,NA,NA,NA,NA,0
bb_183_34,NA,NA,NA,NA,0
bb_183_35,NA,NA,NA,NA,0
bb_183_36,NA,NA,NA,NA,0
bb_183_37,181,84,2,5,1
bb_183_38,175,80,9,11,1
bb_183_39,172,78,14,16,1
bb_183_40,157,78,4,4,2
bb_183_40,170,77,18,18,2
bb_183_41,157,77,10,6,2
bb_183_41,167,75,22,20,2
bb_183_42,158,66,13,9,3
bb_183_42,108,71,10,13,3
bb_183_42,155,75,35,21,3
bb_183_43,144,62,9,8,4
bb_183_43,135,60,3,8,4
bb_183_43,103,68,19,17,4
bb_183_43,155,64,35,32,4
bb_183_44,134,58,6,12,3
bb_183_44,101,65,23,22,3
bb_183_44,141,61,49,35,3
bb_183_45,100,64,25,23,2
bb_183_45,129,56,61,40,2
bb_183_46,189,101,4,3,3
bb_183_46,99,63,27,25,3
bb_183_46,129,55,61,41,3
bb_183_47,189,99,7,7,2
bb_183_47,98,55,93,42,2
bb_183_48,170,101,6,4,3
bb_183_48,189,98,8,9,3
bb_183_48,98,54,93,44,3
bb_183_49,169,98,9,8,3
bb_183_49,188,96,11,11,3
bb_183_49,98,54,93,44,3
bb_183_50,188,94,12,14,2
bb_183_50,98,53,93,54,2
bb_183_51,187,91,14,18,2
bb_183_51,97,53,94,54,2
bb_183_52,97,53,104,57,1
bb_183_53,97,53,104,58,1
bb_183_54,97,52,104,59,1
bb_183_55,96,51,106,60,1
bb_183_56,95,51,107,60,1
bb_183_57,95,51,107,60,1
bb_183_58,95,51,107,61,1
bb_183_59,95,51,107,61,1
bb_183_60,125,114,4,3,2
bb_183_60,95,51,107,61,2
bb_183_61,125,113,5,4,2
bb_183_61,95,51,106,62,2
bb_183_62,122,120,7,4,4
bb_183_62,124,113,7,5,4
bb_183_62,110,117,7,8,4
bb_183_62,95,51,103,62,4
bb_183_63,107,113,12,15,3
bb_183_63,121,108,15,17,3
bb_183_63,95,52,103,62,3
bb_183_64,95,52,102,77,1
bb_183_65,96,52,101,77,1
bb_183_66,96,52,101,77,1
bb_183_67,97,53,100,76,1
bb_183_68,97,53,100,76,1
bb_183_69,97,52,100,78,1
bb_183_70,97,52,101,77,1
bb_183_71,97,53,101,76,1
bb_183_72,97,53,101,74,1
bb_183_73,96,53,103,74,1
bb_183_74,96,53,103,73,1
bb_183_75,96,53,103,70,1
bb_183_76,96,53,103,69,1
bb_183_77,96,54,103,67,1
bb_183_78,96,54,103,66,1
bb_183_79,96,54,103,65,1
bb_183_80,96,55,103,64,1
bb_183_81,96,55,102,62,1
bb_183_82,96,56,102,60,1
bb_183_83,97,57,100,59,1
bb_183_84,98,57,98,58,1
bb_183_85,99,59,96,55,1
bb_183_86,99,59,96,55,1
bb_183_87,100,60,94,54,1
bb_183_88,101,60,93,54,1
bb_183_89,102,61,91,53,1
bb_183_90,104,62,88,52,1
bb_183_91,104,62,88,52,1
bb_183_92,106,63,87,50,1
bb_183_93,107,65,86,48,1
bb_183_94,109,69,83,43,1
bb_183_95,111,72,81,40,1
bb_183_96,113,73,78,39,1
bb_183_97,117,73,73,38,1
bb_183_98,119,73,70,36,1
bb_183_99,121,72,67,36,1
bb_183_100,168,96,19,11,2
bb_183_100,123,72,48,32,2
bb_183_101,170,97,15,10,2
bb_183_101,128,72,42,32,2
bb_183_102,173,98,10,9,2
bb_183_102,129,73,41,30,2
bb_183_103,175,101,7,5,2
bb_183_103,129,73,39,29,2
bb_183_104,130,73,38,29,1
bb_183_105,131,74,36,27,1
bb_183_106,133,75,32,26,1
bb_183_107,135,76,25,23,1
bb_183_108,137,89,2,5,3
bb_183_108,140,88,5,9,3
bb_183_108,147,79,9,15,3
bb_183_109,NA,NA,NA,NA,0
bb_183_110,NA,NA,NA,NA,0
bb_183_111,NA,NA,NA,NA,0
bb_183_112,NA,NA,NA,NA,0
bb_183_113,NA,NA,NA,NA,0
bb_183_114,NA,NA,NA,NA,0
bb_183_115,NA,NA,NA,NA,0
bb_183_116,NA,NA,NA,NA,0
bb_183_117,NA,NA,NA,NA,0
bb_183_118,NA,NA,NA,NA,0
bb_183_119,NA,NA,NA,NA,0
bb_183_120,NA,NA,NA,NA,0
bb_183_121,NA,NA,NA,NA,0
bb_183_122,NA,NA,NA,NA,0
bb_183_123,NA,NA,NA,NA,0
bb_183_124,NA,NA,NA,NA,0
bb_183_125,NA,NA,NA,NA,0
bb_183_126,NA,NA,NA,NA,0
bb_183_127,NA,NA,NA,NA,0
bb_183_128,NA,NA,NA,NA,0
bb_183_129,NA,NA,NA,NA,0
bb_183_130,NA,NA,NA,NA,0
bb_183_131,NA,NA,NA,NA,0
bb_183_132,NA,NA,NA,NA,0
bb_183_133,NA,NA,NA,NA,0
bb_183_134,NA,NA,NA,NA,0
bb_183_135,NA,NA,NA,NA,0
bb_183_136,NA,NA,NA,NA,0
bb_183_137,NA,NA,NA,NA,0
bb_183_138,NA,NA,NA,NA,0
bb_183_139,NA,NA,NA,NA,0
bb_183_140,NA,NA,NA,NA,0
bb_183_141,NA,NA,NA,NA,0
bb_183_142,NA,NA,NA,NA,0
bb_183_143,NA,NA,NA,NA,0
bb_183_144,NA,NA,NA,NA,0
bb_183_145,NA,NA,NA,NA,0
bb_183_146,NA,NA,NA,NA,0
bb_183_147,NA,NA,NA,NA,0
bb_183_148,NA,NA,NA,NA,0
bb_183_149,NA,NA,NA,NA,0
bb_183_150,NA,NA,NA,NA,0
bb_183_151,NA,NA,NA,NA,0
bb_183_152,NA,NA,NA,NA,0
bb_183_153,NA,NA,NA,NA,0
bb_183_154,NA,NA,NA,NA,0
bb_184_0,NA,NA,NA,NA,0
bb_184_1,NA,NA,NA,NA,0
bb_184_2,NA,NA,NA,NA,0
bb_184_3,NA,NA,NA,NA,0
bb_184_4,NA,NA,NA,NA,0
bb_184_5,NA,NA,NA,NA,0
bb_184_6,NA,NA,NA,NA,0
bb_184_7,NA,NA,NA,NA,0
bb_184_8,NA,NA,NA,NA,0
bb_184_9,NA,NA,NA,NA,0
bb_184_10,NA,NA,NA,NA,0
bb_184_11,NA,NA,NA,NA,0
bb_184_12,NA,NA,NA,NA,0
bb_184_13,NA,NA,NA,NA,0
bb_184_14,NA,NA,NA,NA,0
bb_184_15,NA,NA,NA,NA,0
bb_184_16,NA,NA,NA,NA,0
bb_184_17,NA,NA,NA,NA,0
bb_184_18,NA,NA,NA,NA,0
bb_184_19,NA,NA,NA,NA,0
bb_184_20,NA,NA,NA,NA,0
bb_184_21,NA,NA,NA,NA,0
bb_184_22,NA,NA,NA,NA,0
bb_184_23,NA,NA,NA,NA,0
bb_184_24,NA,NA,NA,NA,0
bb_184_25,NA,NA,NA,NA,0
bb_184_26,NA,NA,NA,NA,0
bb_184_27,NA,NA,NA,NA,0
bb_184_28,NA,NA,NA,NA,0
bb_184_29,95,90,5,7,1
bb_184_30,93,90,8,7,1
bb_184_31,91,89,10,8,1
bb_184_32,108,85,4,6,2
bb_184_32,91,89,10,7,2
bb_184_33,96,90,4,5,2
bb_184_33,104,82,9,15,2
bb_184_34,103,81,15,16,1
bb_184_35,102,78,19,20,1
bb_184_36,99,77,22,21,1
bb_184_37,98,75,25,24,1
bb_184_38,95,74,29,25,1
bb_184_39,94,73,32,27,1
bb_184_40,94,67,33,34,1
bb_184_41,94,66,36,35,1
bb_184_42,94,65,37,36,1
bb_184_43,93,65,39,36,1
bb_184_44,105,102,4,3,2
bb_184_44,93,65,39,36,2
bb_184_45,150,66,6,5,2
bb_184_45,92,64,41,37,2
bb_184_46,147,62,11,13,2
bb_184_46,91,64,42,38,2
bb_184_47,143,62,17,15,2
bb_184_47,90,64,43,38,2
bb_184_48,137,61,5,6,3
bb_184_48,142,60,19,17,3
bb_184_48,90,63,44,40,3
bb_184_49,135,60,7,12,3
bb_184_49,142,60,19,17,3
bb_184_49,88,63,46,41,3
bb_184_50,137,90,4,5,3
bb_184_50,133,58,29,20,3
bb_184_50,86,63,49,41,3
bb_184_51,86,58,76,47,1
bb_184_52,85,58,77,47,1
bb_184_53,85,56,77,48,1
bb_184_54,85,56,78,48,1
bb_184_55,85,55,78,48,1
bb_184_56,85,55,78,49,1
bb_184_57,114,108,6,6,3
bb_184_57,87,72,11,18,3
bb_184_57,94,55,69,50,3
bb_184_58,86,72,11,15,2
bb_184_58,94,55,70,60,2
bb_184_59,87,71,10,15,2
bb_184_59,94,55,70,61,2
bb_184_60,87,71,10,14,2
bb_184_60,94,54,71,62,2
bb_184_61,88,71,9,14,2
bb_184_61,94,54,72,62,2
bb_184_62,106,116,5,5,2
bb_184_62,88,54,78,62,2
bb_184_63,106,116,11,6,2
bb_184_63,88,54,86,62,2
bb_184_64,107,116,9,6,2
bb_184_64,88,53,87,63,2
bb_184_65,126,113,7,4,3
bb_184_65,108,115,9,7,3
bb_184_65,90,54,90,60,3
bb_184_66,135,114,6,4,4
bb_184_66,126,113,8,4,4
bb_184_66,108,116,9,7,4
bb_184_66,91,54,89,55,4
bb_184_67,134,114,7,4,4
bb_184_67,125,112,9,5,4
bb_184_67,108,116,10,7,4
bb_184_67,91,55,87,54,4
bb_184_68,134,112,8,7,5
bb_184_68,123,111,11,6,5
bb_184_68,99,107,5,5,5
bb_184_68,108,116,10,7,5
bb_184_68,91,55,87,54,5
bb_184_69,109,116,9,5,5
bb_184_69,123,111,11,6,5
bb_184_69,96,106,8,7,5
bb_184_69,132,111,9,8,5
bb_184_69,91,56,86,54,5
bb_184_70,110,115,7,6,5
bb_184_70,123,111,11,6,5
bb_184_70,95,106,10,7,5
bb_184_70,131,111,11,9,5
bb_184_70,91,56,86,55,5
bb_184_71,110,115,8,5,4
bb_184_71,93,104,11,9,4
bb_184_71,124,111,18,9,4
bb_184_71,91,57,85,55,4
bb_184_72,110,115,9,5,3
bb_184_72,124,110,18,11,3
bb_184_72,91,57,84,56,3
bb_184_73,124,110,18,11,2
bb_184_73,91,57,83,63,2
bb_184_74,90,100,14,10,3
bb_184_74,124,109,18,12,3
bb_184_74,91,56,82,63,3
bb_184_75,90,100,14,10,2
bb_184_75,91,56,82,64,2
bb_184_76,89,99,16,11,2
bb_184_76,91,56,80,64,2
bb_184_77,88,97,17,13,2
bb_184_77,92,56,79,63,2
bb_184_78,88,93,17,16,2
bb_184_78,92,56,78,63,2
bb_184_79,83,108,4,3,4
bb_184_79,119,59,4,3,4
bb_184_79,130,57,20,15,4
bb_184_79,88,64,81,54,4
bb_184_80,83,107,4,5,3
bb_184_80,131,57,15,10,3
bb_184_80,88,64,81,53,3
bb_184_81,83,107,4,3,4
bb_184_81,137,61,5,4,4
bb_184_81,131,59,6,4,4
bb_184_81,88,64,80,52,4
bb_184_82,87,64,80,51,1
bb_184_83,87,64,79,49,1
bb_184_84,87,59,78,53,1
bb_184_85,88,57,77,55,1
bb_184_86,88,57,76,57,1
bb_184_87,88,57,76,56,1
bb_184_88,89,59,74,54,1
bb_184_89,89,59,74,54,1
bb_184_90,90,59,73,53,1
bb_184_91,90,59,73,52,1
bb_184_92,90,59,72,51,1
bb_184_93,91,61,70,49,1
bb_184_94,91,61,70,47,1
bb_184_95,120,65,6,4,2
bb_184_95,91,66,69,41,2
bb_184_96,122,65,4,5,2
bb_184_96,92,67,68,39,2
bb_184_97,94,68,65,37,1
bb_184_98,96,69,63,36,1
bb_184_99,99,70,60,34,1
bb_184_100,152,73,6,9,2
bb_184_100,99,89,52,14,2
bb_184_101,101,89,42,13,1
bb_184_102,108,90,34,10,1
bb_184_103,114,91,24,8,1
bb_184_104,116,92,16,6,1
bb_184_105,NA,NA,NA,NA,0
bb_184_106,NA,NA,NA,NA,0
bb_184_107,NA,NA,NA,NA,0
bb_184_108,NA,NA,NA,NA,0
bb_184_109,NA,NA,NA,NA,0
bb_184_110,NA,NA,NA,NA,0
bb_184_111,NA,NA,NA,NA,0
bb_184_112,NA,NA,NA,NA,0
bb_184_113,NA,NA,NA,NA,0
bb_184_114,NA,NA,NA,NA,0
bb_184_115,NA,NA,NA,NA,0
bb_184_116,NA,NA,NA,NA,0
bb_184_117,NA,NA,NA,NA,0
bb_184_118,NA,NA,NA,NA,0
bb_184_119,NA,NA,NA,NA,0
bb_184_120,NA,NA,NA,NA,0
bb_184_121,NA,NA,NA,NA,0
bb_184_122,NA,NA,NA,NA,0
bb_184_123,NA,NA,NA,NA,0
bb_184_124,NA,NA,NA,NA,0
bb_184_125,NA,NA,NA,NA,0
bb_184_126,NA,NA,NA,NA,0
bb_184_127,NA,NA,NA,NA,0
bb_184_128,NA,NA,NA,NA,0
bb_184_129,NA,NA,NA,NA,0
bb_184_130,NA,NA,NA,NA,0
bb_184_131,NA,NA,NA,NA,0
bb_184_132,NA,NA,NA,NA,0
bb_184_133,NA,NA,NA,NA,0
bb_184_134,NA,NA,NA,NA,0
bb_184_135,NA,NA,NA,NA,0
bb_184_136,NA,NA,NA,NA,0
bb_184_137,NA,NA,NA,NA,0
bb_184_138,NA,NA,NA,NA,0
bb_184_139,NA,NA,NA,NA,0
bb_184_140,NA,NA,NA,NA,0
bb_184_141,NA,NA,NA,NA,0
bb_184_142,NA,NA,NA,NA,0
bb_184_143,NA,NA,NA,NA,0
bb_184_144,NA,NA,NA,NA,0
bb_184_145,NA,NA,NA,NA,0
bb_184_146,NA,NA,NA,NA,0
bb_184_147,NA,NA,NA,NA,0
bb_184_148,NA,NA,NA,NA,0
bb_184_149,NA,NA,NA,NA,0
bb_184_150,NA,NA,NA,NA,0
bb_184_151,NA,NA,NA,NA,0
bb_184_152,NA,NA,NA,NA,0
bb_184_153,NA,NA,NA,NA,0
bb_184_154,NA,NA,NA,NA,0
bb_185_0,NA,NA,NA,NA,0
bb_185_1,NA,NA,NA,NA,0
bb_185_2,NA,NA,NA,NA,0
bb_185_3,NA,NA,NA,NA,0
bb_185_4,NA,NA,NA,NA,0
bb_185_5,NA,NA,NA,NA,0
bb_185_6,NA,NA,NA,NA,0
bb_185_7,NA,NA,NA,NA,0
bb_185_8,NA,NA,NA,NA,0
bb_185_9,NA,NA,NA,NA,0
bb_185_10,NA,NA,NA,NA,0
bb_185_11,NA,NA,NA,NA,0
bb_185_12,NA,NA,NA,NA,0
bb_185_13,NA,NA,NA,NA,0
bb_185_14,NA,NA,NA,NA,0
bb_185_15,NA,NA,NA,NA,0
bb_185_16,NA,NA,NA,NA,0
bb_185_17,NA,NA,NA,NA,0
bb_185_18,NA,NA,NA,NA,0
bb_185_19,NA,NA,NA,NA,0
bb_185_20,NA,NA,NA,NA,0
bb_185_21,NA,NA,NA,NA,0
bb_185_22,NA,NA,NA,NA,0
bb_185_23,NA,NA,NA,NA,0
bb_185_24,NA,NA,NA,NA,0
bb_185_25,NA,NA,NA,NA,0
bb_185_26,NA,NA,NA,NA,0
bb_185_27,112,145,10,9,1
bb_185_28,112,145,10,9,1
bb_185_29,112,144,10,10,1
bb_185_30,109,142,5,4,2
bb_185_30,114,144,8,9,2
bb_185_31,109,141,13,13,1
bb_185_32,109,140,13,15,1
bb_185_33,108,139,16,18,1
bb_185_34,108,138,20,20,1
bb_185_35,108,137,31,22,1
bb_185_36,113,160,10,8,2
bb_185_36,108,137,35,22,2
bb_185_37,108,136,37,33,1
bb_185_38,107,135,43,34,1
bb_185_39,153,138,8,5,2
bb_185_39,106,135,45,35,2
bb_185_40,103,135,64,38,1
bb_185_41,103,135,67,39,1
bb_185_42,173,143,4,3,2
bb_185_42,103,135,68,39,2
bb_185_43,169,131,4,4,3
bb_185_43,168,139,14,13,3
bb_185_43,104,133,68,40,3
bb_185_44,104,129,85,44,1
bb_185_45,121,174,5,4,2
bb_185_45,104,128,85,47,2
bb_185_46,104,127,87,51,1
bb_185_47,104,127,87,51,1
bb_185_48,105,127,86,51,1
bb_185_49,105,127,86,49,1
bb_185_50,106,128,85,48,1
bb_185_51,106,128,83,47,1
bb_185_52,107,128,82,46,1
bb_185_53,108,126,81,47,1
bb_185_54,108,126,81,45,1
bb_185_55,109,126,80,43,1
bb_185_56,110,123,85,45,1
bb_185_57,110,121,85,46,1
bb_185_58,110,120,84,46,1
bb_185_59,112,136,24,30,2
bb_185_59,124,120,69,41,2
bb_185_60,113,136,22,29,2
bb_185_60,135,120,57,40,2
bb_185_61,113,137,21,27,2
bb_185_61,136,121,55,39,2
bb_185_62,116,137,17,26,2
bb_185_62,138,121,52,38,2
bb_185_63,140,115,4,6,4
bb_185_63,146,112,10,11,4
bb_185_63,116,150,16,12,4
bb_185_63,139,121,50,37,4
bb_185_64,118,159,5,2,3
bb_185_64,119,150,9,8,3
bb_185_64,140,112,48,46,3
bb_185_65,141,112,46,45,1
bb_185_66,142,112,44,44,1
bb_185_67,143,113,42,42,1
bb_185_68,144,119,41,35,1
bb_185_69,146,119,38,35,1
bb_185_70,146,121,38,32,1
bb_185_71,86,159,4,5,6
bb_185_71,92,157,11,7,6
bb_185_71,84,129,9,7,6
bb_185_71,156,120,5,3,6
bb_185_71,93,141,10,10,6
bb_185_71,146,121,38,31,6
bb_185_72,90,158,13,6,6
bb_185_72,86,158,5,6,6
bb_185_72,83,130,9,7,6
bb_185_72,156,120,5,3,6
bb_185_72,88,139,16,13,6
bb_185_72,146,121,37,31,6
bb_185_73,86,158,12,10,8
bb_185_73,93,157,10,6,8
bb_185_73,85,151,7,9,8
bb_185_73,87,137,18,15,8
bb_185_73,82,130,11,8,8
bb_185_73,155,120,6,3,8
bb_185_73,162,121,21,19,8
bb_185_73,146,122,34,29,8
bb_185_74,82,130,11,8,5
bb_185_74,162,121,20,18,5
bb_185_74,154,120,6,3,5
bb_185_74,85,137,20,31,5
bb_185_74,148,124,31,26,5
bb_185_75,82,130,11,9,4
bb_185_75,154,119,28,20,4
bb_185_75,150,127,29,23,4
bb_185_75,84,136,21,32,4
bb_185_76,80,131,13,9,4
bb_185_76,154,119,28,20,4
bb_185_76,152,129,28,20,4
bb_185_76,82,135,24,32,4
bb_185_77,154,137,3,4,5
bb_185_77,152,130,22,18,5
bb_185_77,154,120,5,4,5
bb_185_77,161,122,21,22,5
bb_185_77,80,131,26,36,5
bb_185_78,161,122,12,10,4
bb_185_78,154,121,5,3,4
bb_185_78,156,131,25,17,4
bb_185_78,81,129,25,38,4
bb_185_79,161,122,9,7,4
bb_185_79,154,121,5,3,4
bb_185_79,156,133,25,14,4
bb_185_79,80,129,27,38,4
bb_185_80,174,135,6,4,4
bb_185_80,160,123,8,6,4
bb_185_80,156,135,20,11,4
bb_185_80,79,129,28,38,4
bb_185_81,165,137,9,5,5
bb_185_81,175,134,4,5,5
bb_185_81,161,124,5,5,5
bb_185_81,156,139,8,6,5
bb_185_81,79,129,30,38,5
bb_185_82,176,134,3,5,3
bb_185_82,156,136,17,8,3
bb_185_82,78,128,31,41,3
bb_185_83,157,136,12,8,2
bb_185_83,78,128,32,41,2
bb_185_84,164,136,5,5,3
bb_185_84,157,139,7,4,3
bb_185_84,78,130,32,38,3
bb_185_85,77,128,33,40,1
bb_185_86,77,128,33,40,1
bb_185_87,77,127,33,42,1
bb_185_88,77,127,34,42,1
bb_185_89,77,126,34,42,1
bb_185_90,77,126,36,42,1
bb_185_91,77,126,38,41,1
